Name,City,State,Details URL
Rupbani Cinema Theatre,Chapra,West Bengal,https://www.cinemaprofile.com/theatre/view-rupbani-cinema-chapra-west-bengal.html
Rupchaya Cinema Theatre,Balichak,West Bengal,https://www.cinemaprofile.com/theatre/view-rupchaya-cinema-balichak-west-bengal.html
Rupchhaya Cinema Hall Theatre,Berachampa,West Bengal,https://www.cinemaprofile.com/theatre/view-rupchhaya-cinema-hall-berachampa-west-bengal.html
Rupkatha Cinema Theatre,Gangarampur,West Bengal,https://www.cinemaprofile.com/theatre/view-rupkatha-cinema-gangarampur-west-bengal.html
Rupkatha Cinema Hall Theatre,Asansol,West Bengal,https://www.cinemaprofile.com/theatre/view-rupkatha-cinema-hall-asansol-west-bengal.html
Rupkatha Cinema Hall Theatre,Malda,West Bengal,https://www.cinemaprofile.com/theatre/view-rupkatha-cinema-hall-malda-west-bengal.html
Rupkatha Cinema Hall Theatre,Bishnupur,West Bengal,https://www.cinemaprofile.com/theatre/view-rupkatha-cinema-hall-bishnupur-west-bengal.html
Rupkatha Cinema Hall Theatre,Howrah,West Bengal,https://www.cinemaprofile.com/theatre/view-rupkatha-cinema-hall-howrah-west-bengal.html
Rupkatha Theatre,Habra,West Bengal,https://www.cinemaprofile.com/theatre/view-rupkatha-theatre-habra-west-bengal.html
Rupmaya Theatre,Jalpaiguri,West Bengal,https://www.cinemaprofile.com/theatre/view-rupmaya-theatre-jalpaiguri-west-bengal.html
Rupratan Video Cinema Theatre,Surat,Gujarat,https://www.cinemaprofile.com/theatre/view-rupratan-video-cinema-surat-gujarat.html
Ruturaj Theatre,Dhrangadhra,Gujarat,https://www.cinemaprofile.com/theatre/view-ruturaj-theatre-dhrangadhra-gujarat.html
Rworld Video Cinema Theatre,Surat,Gujarat,https://www.cinemaprofile.com/theatre/view-rworld-video-cinema-surat-gujarat.html
Sai Ranga Theatre,Hyderabad,Telangana,https://www.cinemaprofile.com/theatre/view-sai-ranga-theatre-hyderabad-telangana.html
Sai Saroj Mayuri Theatre,Ongole,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-sai-saroj-mayuri-theatre-ongole-andhra-pradesh.html
Sai Siri Max Theatre,Chodavaram,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-sai-siri-max-chodavaram-andhra-pradesh.html
Sai Suman Theatre,Aswaraopet,Telangana,https://www.cinemaprofile.com/theatre/view-sai-suman-theatre-aswaraopet-telangana.html
Sai Talkies Theatre,Kamakhyanagar,Odisha,https://www.cinemaprofile.com/theatre/view-sai-talkies-kamakhyanagar-odisha.html
Sai Teja Theatre,Tadipatri,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-sai-teja-theatre-tadipatri-andhra-pradesh.html
Sai Theatre,Rayachoti,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-sai-theatre-rayachoti-andhra-pradesh.html
Sai Theatre,Bidar,Karnataka,https://www.cinemaprofile.com/theatre/view-sai-theatre-bidar-karnataka.html
Sai Theatre Complex,Ambur,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-sai-theatre-complex-ambur-tamil-nadu.html
Sai Video Cinema Theatre,Umargam,Gujarat,https://www.cinemaprofile.com/theatre/view-sai-video-cinema-umargam-gujarat.html
Saibaba Theatre,Adoni,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-saibaba-theatre-adoni-andhra-pradesh.html
Sailaja Theatre,Vijayawada,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-sailaja-theatre-vijayawada-andhra-pradesh.html
Saimahal Theatre,Kothapalli,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-saimahal-theatre-kothapalli-andhra-pradesh.html
Sainath Theatre,Belagavi,Karnataka,https://www.cinemaprofile.com/theatre/view-sainath-theatre-belagavi-karnataka.html
Sainath Video Center Theatre,Haveli,Maharashtra,https://www.cinemaprofile.com/theatre/view-sainath-video-center-haveli-maharashtra.html
Sainic Cinema Theatre,Haveli,Maharashtra,https://www.cinemaprofile.com/theatre/view-sainic-cinema-haveli-maharashtra.html
Sainik Cinema Theatre,Pune,Maharashtra,https://www.cinemaprofile.com/theatre/view-sainik-cinema-pune-maharashtra.html
Saira Talkies Theatre,Koppal,Karnataka,https://www.cinemaprofile.com/theatre/view-saira-talkies-koppal-karnataka.html
Sairam Srinivasa Theatre,Srikalahasti,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-sairam-srinivasa-theatre-srikalahasti-andhra-pradesh.html
Sairam Theatre,Achampet,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-sairam-theatre-achampet-andhra-pradesh.html
Sairam Theatre,Achampet,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-sairam-theatre-achampet-andhra-pradesh-srisailam-road-achampet.html
Sairam Theatre,Vijayawada,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-sairam-theatre-vijayawada-andhra-pradesh.html
Sairam Theatre,Khammam,Telangana,https://www.cinemaprofile.com/theatre/view-sairam-theatre-khammam-telangana.html
Sajan Cinema Theatre,Varanasi,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-sajan-cinema-varanasi-uttar-pradesh.html
Sakal Cinema Theatre,Himatnagar,Gujarat,https://www.cinemaprofile.com/theatre/view-sakal-cinema-himatnagar-gujarat.html
Sakthi Bala and Devi Bala Theatre,Uthamapalayam,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-sakthi-bala-and-devi-bala-theatre-uthamapalayam-tamil-nadu.html
Sakthi Cinema Theatre,Nedumangad,Kerala,https://www.cinemaprofile.com/theatre/view-sakthi-cinema-nedumangad-kerala.html
Sakthi Cinemas Theatre,Tirupur,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-sakthi-cinemas-tirupur-tamil-nadu.html
Sakthi Sivam Cinemas Theatre,Madurai,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-sakthi-sivam-cinemas-madurai-tamil-nadu.html
Sakthi Theatre,Mettupalayam,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-sakthi-theatre-mettupalayam-tamil-nadu.html
Sakthi Theatre,Idappadi,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-sakthi-theatre-idappadi-tamil-nadu.html
Sakthi Theatre,Tiruvannamalai,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-sakthi-theatre-tiruvannamalai-tamil-nadu.html
Sakthimayil Theatre,Namakkal,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-sakthimayil-theatre-namakkal-tamil-nadu.html
Sakthivel Murugan Theatre,Ponneri,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-sakthivel-murugan-theatre-ponneri-tamil-nadu.html
Sakuntala Theatre,Vijayawada,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-sakuntala-theatre-vijayawada-andhra-pradesh.html
Salh Surya Cinemas Theatre,Morinda,Punjab,https://www.cinemaprofile.com/theatre/view-salh-surya-cinemas-morinda-punjab.html
Salim Cinema Theatre,Kosamba,Gujarat,https://www.cinemaprofile.com/theatre/view-salim-cinema-kosamba-gujarat.html
Sama Talkies Theatre,Kishanganj,Bihar,https://www.cinemaprofile.com/theatre/view-sama-talkies-kishanganj-bihar.html
Samad Picture Palace Theatre,Rajampet,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-samad-picture-palace-rajampet-andhra-pradesh.html
Samarth Theatre,Satara,Maharashtra,https://www.cinemaprofile.com/theatre/view-samarth-theatre-satara-maharashtra.html
Samartha Theatre,Ankola,Karnataka,https://www.cinemaprofile.com/theatre/view-samartha-theatre-ankola-karnataka.html
Sami Theatre,Palani,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-sami-theatre-palani-tamil-nadu.html
Sampige Theatre,Bengaluru,Karnataka,https://www.cinemaprofile.com/theatre/view-sampige-theatre-bengaluru-karnataka.html
Sampoorna Theater Theatre,Hyderabad,Telangana,https://www.cinemaprofile.com/theatre/view-sampoorna-theater-hyderabad-telangana.html
Samrat Cinema Theatre,Pardi,Gujarat,https://www.cinemaprofile.com/theatre/view-samrat-cinema-pardi-gujarat.html
Samrat Cinema Theatre,Mansa,Punjab,https://www.cinemaprofile.com/theatre/view-samrat-cinema-mansa-punjab.html
Samrat Cinema Theatre,New Delhi,Delhi,https://www.cinemaprofile.com/theatre/view-samrat-cinema-new-delhi-delhi.html
Samrat Cinemas Theatre,Banswara,Rajasthan,https://www.cinemaprofile.com/theatre/view-samrat-cinemas-banswara-rajasthan.html
Samrat Theatre,Sikar,Rajasthan,https://www.cinemaprofile.com/theatre/view-samrat-theatre-sikar-rajasthan.html
Samrat Theatre,Cuttack,Odisha,https://www.cinemaprofile.com/theatre/view-samrat-theatre-cuttack-odisha.html
Samrath Cinema Theatre,Gariadhar,Gujarat,https://www.cinemaprofile.com/theatre/view-samrath-cinema-gariadhar-gujarat.html
Samudra Cinema Theatre,Bhuj,Gujarat,https://www.cinemaprofile.com/theatre/view-samudra-cinema-bhuj-gujarat.html
Samudra Cineplex Theatre,Mundra,Gujarat,https://www.cinemaprofile.com/theatre/view-samudra-cineplex-mundra-gujarat.html
Samuel Cinema: Samuels Mall Theatre,Khopoli,Maharashtra,https://www.cinemaprofile.com/theatre/view-samuel-cinema-samuels-mall-khopoli-maharashtra.html
Samundi Theatre,Namakkal,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-samundi-theatre-namakkal-tamil-nadu.html
Samy Theatre,Mannargudi,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-samy-theatre-mannargudi-tamil-nadu.html
Sandeep Talkies Theatre,Bhanjanagar,Odisha,https://www.cinemaprofile.com/theatre/view-sandeep-talkies-bhanjanagar-odisha.html
Sandeep Theatre,Gangawati,Karnataka,https://www.cinemaprofile.com/theatre/view-sandeep-theatre-gangawati-karnataka.html
Sandeep Theatre,Bengaluru,Karnataka,https://www.cinemaprofile.com/theatre/view-sandeep-theatre-bengaluru-karnataka.html
Sandeep Theatre,Kothacheruvu,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-sandeep-theatre-kothacheruvu-andhra-pradesh.html
Sandesh Theatre,Mudigere,Karnataka,https://www.cinemaprofile.com/theatre/view-sandesh-theatre-mudigere-karnataka.html
Sandhya Cine House Theatre,Koyilandi,Kerala,https://www.cinemaprofile.com/theatre/view-sandhya-cine-house-koyilandi-kerala.html
Sandhya Cinema Theatre,Balurghat,West Bengal,https://www.cinemaprofile.com/theatre/view-sandhya-cinema-balurghat-west-bengal.html
Sandhya Cinema Theatre,Bengaluru,Karnataka,https://www.cinemaprofile.com/theatre/view-sandhya-cinema-bengaluru-karnataka.html
Sandhya Talkies Theatre,Masaurhi,Bihar,https://www.cinemaprofile.com/theatre/view-sandhya-talkies-masaurhi-bihar.html
Sandhya Theatre,Hyderabad,Telangana,https://www.cinemaprofile.com/theatre/view-sandhya-theatre-hyderabad-telangana.html
Sandhya Theatre,Tadipatri,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-sandhya-theatre-tadipatri-andhra-pradesh.html
Sandhya Theatre,Tirupati,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-sandhya-theatre-tirupati-andhra-pradesh.html
Sangam Chitra Mandira Theatre,Kushtagi,Karnataka,https://www.cinemaprofile.com/theatre/view-sangam-chitra-mandira-kushtagi-karnataka.html
Sangam Cinema Theatre,Nimkathana,Rajasthan,https://www.cinemaprofile.com/theatre/view-sangam-cinema-nimkathana-rajasthan.html
Sangam Cinema Theatre,Basgaon,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-sangam-cinema-basgaon-uttar-pradesh.html
Sangam Cinema Theatre,Kolhapur,Maharashtra,https://www.cinemaprofile.com/theatre/view-sangam-cinema-kolhapur-maharashtra.html
Sangam Cinema Theatre,Kolkata,West Bengal,https://www.cinemaprofile.com/theatre/view-sangam-cinema-kolkata-west-bengal.html
Sangam Cinema Theatre,Samastipur,Bihar,https://www.cinemaprofile.com/theatre/view-sangam-cinema-samastipur-bihar.html
Sangam Cinema Theatre,Cuttack,Odisha,https://www.cinemaprofile.com/theatre/view-sangam-cinema-cuttack-odisha.html
Sangam Cinemas Theatre,Vaniyambadi,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-sangam-cinemas-vaniyambadi-tamil-nadu.html
Sangam Cinemas Theatre,Chennai,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-sangam-cinemas-chennai-tamil-nadu.html
Sangam Cinemas Theatre,Khammam,Telangana,https://www.cinemaprofile.com/theatre/view-sangam-cinemas-khammam-telangana.html
Sangam Cineplex Theatre,Bhopal,Madhya Pradesh,https://www.cinemaprofile.com/theatre/view-sangam-cineplex-bhopal-madhya-pradesh.html
Sangam Movies Theatre,Ernad,Kerala,https://www.cinemaprofile.com/theatre/view-sangam-movies-ernad-kerala.html
Sangam Palace Theatre,Manjhanpur,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-sangam-palace-manjhanpur-uttar-pradesh.html
Sangam Sagar Theatre Complex,Kadiri,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-sangam-sagar-theatre-complex-kadiri-andhra-pradesh.html
Sangam Theatre,Baraut,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-sangam-theatre-baraut-uttar-pradesh.html
Sangam Theatre,Ranebennur,Karnataka,https://www.cinemaprofile.com/theatre/view-sangam-theatre-ranebennur-karnataka.html
Sangam Theatre,Koyilandi,Kerala,https://www.cinemaprofile.com/theatre/view-sangam-theatre-koyilandi-kerala.html
Sangam Theatre,Chirala,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-sangam-theatre-chirala-andhra-pradesh.html
Sangam Theatre,Visakhapatnam,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-sangam-theatre-visakhapatnam-andhra-pradesh.html
Sangam Theatre,Dharwad,Karnataka,https://www.cinemaprofile.com/theatre/view-sangam-theatre-dharwad-karnataka.html
Sangam Theatre,Chengam,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-sangam-theatre-chengam-tamil-nadu.html
Sangam Theatre,Ghaziabad,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-sangam-theatre-ghaziabad-uttar-pradesh.html
Sangam Theatre,Mysuru,Karnataka,https://www.cinemaprofile.com/theatre/view-sangam-theatre-mysuru-karnataka.html
Sangam Theatre,Gudur,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-sangam-theatre-gudur-andhra-pradesh.html
Sangam Triveni Talkies Theatre,Gulbarga,Karnataka,https://www.cinemaprofile.com/theatre/view-sangam-triveni-talkies-gulbarga-karnataka.html
Sangameshwara Theatre,Vijayapura,Karnataka,https://www.cinemaprofile.com/theatre/view-sangameshwara-theatre-vijayapura-karnataka.html
Sangameswara Complex Theatre,Tenali,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-sangameswara-complex-tenali-andhra-pradesh.html
Sangameswara Talkies Theatre,Indi,Karnataka,https://www.cinemaprofile.com/theatre/view-sangameswara-talkies-indi-karnataka.html
Sangamithra Theatre,Krishna,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-sangamithra-theatre-krishna-andhra-pradesh.html
Sangeet Cinema Theatre,Motihari,Bihar,https://www.cinemaprofile.com/theatre/view-sangeet-cinema-motihari-bihar.html
Sangeet Cinema Theatre,Kasia,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-sangeet-cinema-kasia-uttar-pradesh.html
Sangeet Palace Theatre,Mau,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-sangeet-palace-mau-uttar-pradesh.html
Sangeet Talkies Theatre,Bhopal,Madhya Pradesh,https://www.cinemaprofile.com/theatre/view-sangeet-talkies-bhopal-madhya-pradesh.html
Sangeet Theatre,Bengaluru,Karnataka,https://www.cinemaprofile.com/theatre/view-sangeet-theatre-bengaluru-karnataka.html
Sangeeta Theatre,Haridwar,Uttarakhand,https://www.cinemaprofile.com/theatre/view-sangeeta-theatre-haridwar-uttarakhand.html
Sangeeth Complex Theatre,Salem,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-sangeeth-complex-salem-tamil-nadu.html
Sangeeth Picture Palace Theatre,Nandyal,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-sangeeth-picture-palace-nandyal-andhra-pradesh.html
Sangeeth Theatre,Vaniyambadi,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-sangeeth-theatre-vaniyambadi-tamil-nadu.html
Sangeeth Theatre,Tirur,Kerala,https://www.cinemaprofile.com/theatre/view-sangeeth-theatre-tirur-kerala.html
Sangeetha Cinemas Theatre,Mumbai,Maharashtra,https://www.cinemaprofile.com/theatre/view-sangeetha-cinemas-mumbai-maharashtra.html
Sangeetha Complex Theatre,Coimbatore,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-sangeetha-complex-coimbatore-tamil-nadu.html
Sangeetha Theatre,Srinivaspur,Karnataka,https://www.cinemaprofile.com/theatre/view-sangeetha-theatre-srinivaspur-karnataka.html
Sangeetha Theatre,Peddapalli,Telangana,https://www.cinemaprofile.com/theatre/view-sangeetha-theatre-peddapalli-telangana.html
Sangeetha Theatre,Perinthalmanna,Kerala,https://www.cinemaprofile.com/theatre/view-sangeetha-theatre-perinthalmanna-kerala.html
Sangeetha Theatre,Akividu,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-sangeetha-theatre-akividu-andhra-pradesh.html
Sangeetha Theatre,Palladam,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-sangeetha-theatre-palladam-tamil-nadu.html
Sangeetha Theatre,Tirupur,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-sangeetha-theatre-tirupur-tamil-nadu.html
Sangeetha Theatre,Erode,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-sangeetha-theatre-erode-tamil-nadu.html
Sanghati Mancha Hall Theatre,Katwa,West Bengal,https://www.cinemaprofile.com/theatre/view-sanghati-mancha-hall-katwa-west-bengal.html
Sanhati Auditorium Theatre,Katwa,West Bengal,https://www.cinemaprofile.com/theatre/view-sanhati-auditorium-katwa-west-bengal.html
Sania Cinema Theatre,Cherthala,Kerala,https://www.cinemaprofile.com/theatre/view-sania-cinema-cherthala-kerala.html
Sanjana Cinema Theatre,Saraipali,Chhattisgarh,https://www.cinemaprofile.com/theatre/view-sanjana-cinema-saraipali-chhattisgarh.html
Sanjay Cinema Theatre,Muzaffarpur,Bihar,https://www.cinemaprofile.com/theatre/view-sanjay-cinema-muzaffarpur-bihar.html
Sanjay Talkies Theatre,Sonkatch,Madhya Pradesh,https://www.cinemaprofile.com/theatre/view-sanjay-talkies-sonkatch-madhya-pradesh.html
Sanjay Talkies Theatre,Agra,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-sanjay-talkies-agra-uttar-pradesh.html
Sanjay Talkies Theatre,Umarkhed,Maharashtra,https://www.cinemaprofile.com/theatre/view-sanjay-talkies-umarkhed-maharashtra.html
Sanjay Talkies Theatre,Harda,Madhya Pradesh,https://www.cinemaprofile.com/theatre/view-sanjay-talkies-harda-madhya-pradesh.html
Sanjaya Talkies Theatre,Maddur,Karnataka,https://www.cinemaprofile.com/theatre/view-sanjaya-talkies-maddur-karnataka.html
Sanjaya Theatre,Mandya,Karnataka,https://www.cinemaprofile.com/theatre/view-sanjaya-theatre-mandya-karnataka.html
Sanjeevini Theatre,Katra,Jammu and Kashmir,https://www.cinemaprofile.com/theatre/view-sanjeevini-theatre-katra-jammu-and-kashmir.html
Sanjotha Theatre,Hubballi,Karnataka,https://www.cinemaprofile.com/theatre/view-sanjotha-theatre-hubballi-karnataka.html
Sanskar Cineplex Theatre,Hingoli,Maharashtra,https://www.cinemaprofile.com/theatre/view-sanskar-cineplex-hingoli-maharashtra.html
Sanskriti Metro Theatre,Burdwan,West Bengal,https://www.cinemaprofile.com/theatre/view-sanskriti-metro-theatre-burdwan-west-bengal.html
Sanskriti Theatre,Burdwan,West Bengal,https://www.cinemaprofile.com/theatre/view-sanskriti-theatre-burdwan-west-bengal.html
Sant Krupa Video Cinema Theatre,Surat,Gujarat,https://www.cinemaprofile.com/theatre/view-sant-krupa-video-cinema-surat-gujarat.html
Santhanakrishna Theatre,Palani,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-santhanakrishna-theatre-palani-tamil-nadu.html
Santhi Theatre,Kozhencherry,Kerala,https://www.cinemaprofile.com/theatre/view-santhi-theatre-kozhencherry-kerala.html
Santhi Theatre,Thiruverumbur,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-santhi-theatre-thiruverumbur-tamil-nadu.html
Santhosh Talkies Theatre,Uthamapalayam,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-santhosh-talkies-uthamapalayam-tamil-nadu.html
Santhosh Talkies Theatre,Aurad,Karnataka,https://www.cinemaprofile.com/theatre/view-santhosh-talkies-aurad-karnataka.html
Santhosh Theatre,Ramayampet,Telangana,https://www.cinemaprofile.com/theatre/view-santhosh-theatre-ramayampet-telangana.html
Santhosh Theatre,Koyilandi,Kerala,https://www.cinemaprofile.com/theatre/view-santhosh-theatre-koyilandi-kerala.html
